grid_id,geometry,roadkill_count,national_highway_rk,white_rk,corridor_count,min_dist_to_corridor,wild_boar_grid,roe_deer_grid,is_hongcheon,wild_boar_count,roe_deer_count,white_road_grade,national_road_count,highway_road_count
grid_996,"POLYGON ((128.6950377143349 37.17783241130984, 128.6950377143349 37.22783241130984, 128.64503771433488 37.22783241130984, 128.64503771433488 37.17783241130984, 128.6950377143349 37.17783241130984))",0,0,0,0,0,15.40927176,21.03774549,0,59.15724679,566.1711353,2,2,0
grid_997,"POLYGON ((128.6950377143349 37.22783241130984, 128.6950377143349 37.27783241130984, 128.64503771433488 37.27783241130984, 128.64503771433488 37.22783241130984, 128.6950377143349 37.22783241130984))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,1,0
grid_998,"POLYGON ((128.6950377143349 37.27783241130984, 128.6950377143349 37.327832411309835, 128.64503771433488 37.327832411309835, 128.64503771433488 37.27783241130984, 128.6950377143349 37.27783241130984))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,0,0
grid_999,"POLYGON ((128.6950377143349 37.327832411309835, 128.6950377143349 37.37783241130983, 128.64503771433488 37.37783241130983, 128.64503771433488 37.327832411309835, 128.6950377143349 37.327832411309835))",3,2,1,0,4932.311777,16.854852,22.14327,0,64.70692805,595.923186,3,2,0
grid_1000,"POLYGON ((128.6950377143349 37.37783241130983, 128.6950377143349 37.42783241130983, 128.64503771433488 37.42783241130983, 128.64503771433488 37.37783241130983, 128.6950377143349 37.37783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,2,0
grid_1001,"POLYGON ((128.6950377143349 37.42783241130983, 128.6950377143349 37.47783241130983, 128.64503771433488 37.47783241130983, 128.64503771433488 37.42783241130983, 128.6950377143349 37.42783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,1,2,0
grid_1002,"POLYGON ((128.6950377143349 37.47783241130983, 128.6950377143349 37.527832411309824, 128.64503771433488 37.527832411309824, 128.64503771433488 37.47783241130983, 128.6950377143349 37.47783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,0,0,0
grid_1003,"POLYGON ((128.6950377143349 37.527832411309824, 128.6950377143349 37.57783241130982, 128.64503771433488 37.57783241130982, 128.64503771433488 37.527832411309824, 128.6950377143349 37.527832411309824))",0,0,0,0,0,10.8686479,15.08001232,0,41.72548166,405.8356776,1,1,0
grid_1004,"POLYGON ((128.6950377143349 37.57783241130982, 128.6950377143349 37.62783241130982, 128.64503771433488 37.62783241130982, 128.64503771433488 37.57783241130982, 128.6950377143349 37.57783241130982))",0,0,0,0,0,2.38514744,4.282525913,0,9.156743935,115.252015,2,1,0
grid_1005,"POLYGON ((128.6950377143349 37.62783241130982, 128.6950377143349 37.677832411309815, 128.64503771433488 37.677832411309815, 128.64503771433488 37.62783241130982, 128.6950377143349 37.62783241130982))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,0,1
grid_1006,"POLYGON ((128.6950377143349 37.677832411309815, 128.6950377143349 37.72783241130981, 128.64503771433488 37.72783241130981, 128.64503771433488 37.677832411309815, 128.6950377143349 37.677832411309815))",1,1,0,0,8444.287503,2.5457,4.275729,0,9.773116177,115.0690954,0,1,1
grid_1007,"POLYGON ((128.6950377143349 37.72783241130981, 128.6950377143349 37.77783241130981, 128.64503771433488 37.77783241130981, 128.64503771433488 37.72783241130981, 128.6950377143349 37.72783241130981))",0,0,0,0,0,2.267194948,4.287519372,0,8.703916261,115.3863998,0,0,0
grid_1008,"POLYGON ((128.6950377143349 37.77783241130981, 128.6950377143349 37.82783241130981, 128.64503771433488 37.82783241130981, 128.64503771433488 37.77783241130981, 128.6950377143349 37.77783241130981))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,1,0,0
grid_1009,"POLYGON ((128.6950377143349 37.82783241130981, 128.6950377143349 37.877832411309804, 128.64503771433488 37.877832411309804, 128.64503771433488 37.82783241130981, 128.6950377143349 37.82783241130981))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,1,2,0
grid_1010,"POLYGON ((128.6950377143349 37.877832411309804, 128.6950377143349 37.9278324113098, 128.64503771433488 37.9278324113098, 128.64503771433488 37.877832411309804, 128.6950377143349 37.877832411309804))",0,0,0,0,0,3.429118313,1.266977927,0,13.16461942,34.09711045,2,1,0
grid_1011,"POLYGON ((128.6950377143349 37.9278324113098, 128.6950377143349 37.9778324113098, 128.64503771433488 37.9778324113098, 128.64503771433488 37.9278324113098, 128.6950377143349 37.9278324113098))",0,0,0,1,0,4.487127,0.207321,0,17.22638703,5.579455556,2,2,0
grid_1012,"POLYGON ((128.6950377143349 37.9778324113098, 128.6950377143349 38.027832411309795, 128.64503771433488 38.027832411309795, 128.64503771433488 37.9778324113098, 128.6950377143349 37.9778324113098))",0,0,0,0,0,4.487127,0.207321,0,17.22638703,5.579455556,3,2,1
grid_1013,"POLYGON ((128.6950377143349 38.027832411309795, 128.6950377143349 38.07783241130979, 128.64503771433488 38.07783241130979, 128.64503771433488 38.027832411309795, 128.6950377143349 38.027832411309795))",1,0,1,0,8310.980164,4.487127,0.207321,0,17.22638703,5.579455556,3,1,1
grid_1014,"POLYGON ((128.6950377143349 38.07783241130979, 128.6950377143349 38.12783241130979, 128.64503771433488 38.12783241130979, 128.64503771433488 38.07783241130979, 128.6950377143349 38.07783241130979))",0,0,0,0,0,4.487127,0.207321,0,17.22638703,5.579455556,0,0,0
grid_1025,"POLYGON ((128.7450377143349 37.02783241130985, 128.7450377143349 37.07783241130985, 128.6950377143349 37.07783241130985, 128.6950377143349 37.02783241130985, 128.7450377143349 37.02783241130985))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,1,1,0
grid_1026,"POLYGON ((128.7450377143349 37.07783241130985, 128.7450377143349 37.127832411309846, 128.6950377143349 37.127832411309846, 128.6950377143349 37.07783241130985, 128.7450377143349 37.07783241130985))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,2,0
grid_1027,"POLYGON ((128.7450377143349 37.127832411309846, 128.7450377143349 37.17783241130984, 128.6950377143349 37.17783241130984, 128.6950377143349 37.127832411309846, 128.7450377143349 37.127832411309846))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,1,0
grid_1028,"POLYGON ((128.7450377143349 37.17783241130984, 128.7450377143349 37.22783241130984, 128.6950377143349 37.22783241130984, 128.6950377143349 37.17783241130984, 128.7450377143349 37.17783241130984))",0,0,0,0,0,13.33374174,19.45045946,0,51.18914527,523.4538426,2,1,0
grid_1029,"POLYGON ((128.7450377143349 37.22783241130984, 128.7450377143349 37.27783241130984, 128.6950377143349 37.27783241130984, 128.6950377143349 37.22783241130984, 128.7450377143349 37.22783241130984))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,3,0
grid_1030,"POLYGON ((128.7450377143349 37.27783241130984, 128.7450377143349 37.327832411309835, 128.6950377143349 37.327832411309835, 128.6950377143349 37.27783241130984, 128.7450377143349 37.27783241130984))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,1,0
grid_1031,"POLYGON ((128.7450377143349 37.327832411309835, 128.7450377143349 37.37783241130983, 128.6950377143349 37.37783241130983, 128.6950377143349 37.327832411309835, 128.7450377143349 37.327832411309835))",0,0,0,1,0,16.854852,22.14327,0,64.70692805,595.923186,2,2,0
grid_1032,"POLYGON ((128.7450377143349 37.37783241130983, 128.7450377143349 37.42783241130983, 128.6950377143349 37.42783241130983, 128.6950377143349 37.37783241130983, 128.7450377143349 37.37783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,0,0
grid_1033,"POLYGON ((128.7450377143349 37.42783241130983, 128.7450377143349 37.47783241130983, 128.6950377143349 37.47783241130983, 128.6950377143349 37.42783241130983, 128.7450377143349 37.42783241130983))",0,0,0,1,0,16.854852,22.14327,0,64.70692805,595.923186,2,2,0
grid_1034,"POLYGON ((128.7450377143349 37.47783241130983, 128.7450377143349 37.527832411309824, 128.6950377143349 37.527832411309824, 128.6950377143349 37.47783241130983, 128.7450377143349 37.47783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,0,2,0
grid_1035,"POLYGON ((128.7450377143349 37.527832411309824, 128.7450377143349 37.57783241130982, 128.6950377143349 37.57783241130982, 128.6950377143349 37.527832411309824, 128.7450377143349 37.527832411309824))",0,0,0,0,0,3.555670424,7.837676194,0,13.65046162,210.9287819,2,1,0
grid_1036,"POLYGON ((128.7450377143349 37.57783241130982, 128.7450377143349 37.62783241130982, 128.6950377143349 37.62783241130982, 128.6950377143349 37.57783241130982, 128.7450377143349 37.57783241130982))",0,0,0,0,0,1.358456623,4.325990356,0,5.21520776,116.421737,2,0,0
grid_1037,"POLYGON ((128.7450377143349 37.62783241130982, 128.7450377143349 37.677832411309815, 128.6950377143349 37.677832411309815, 128.6950377143349 37.62783241130982, 128.7450377143349 37.62783241130982))",1,0,1,0,8508.880052,2.207128222,4.290062267,0,8.473315996,115.4548346,2,1,1
grid_1038,"POLYGON ((128.7450377143349 37.677832411309815, 128.7450377143349 37.72783241130981, 128.6950377143349 37.72783241130981, 128.6950377143349 37.677832411309815, 128.7450377143349 37.677832411309815))",2,0,2,0,8517.858021,2.544917645,4.275762121,0,9.770112663,115.0699867,1,1,1
grid_1039,"POLYGON ((128.7450377143349 37.72783241130981, 128.7450377143349 37.77783241130981, 128.6950377143349 37.77783241130981, 128.6950377143349 37.72783241130981, 128.7450377143349 37.72783241130981))",0,0,0,0,0,1.584838373,4.316406598,0,6.084302761,116.1638173,1,0,0
grid_1040,"POLYGON ((128.7450377143349 37.77783241130981, 128.7450377143349 37.82783241130981, 128.6950377143349 37.82783241130981, 128.6950377143349 37.77783241130981, 128.7450377143349 37.77783241130981))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,2,0,0
grid_1041,"POLYGON ((128.7450377143349 37.82783241130981, 128.7450377143349 37.877832411309804, 128.6950377143349 37.877832411309804, 128.6950377143349 37.82783241130981, 128.7450377143349 37.82783241130981))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,2,1,0
grid_1042,"POLYGON ((128.7450377143349 37.877832411309804, 128.7450377143349 37.9278324113098, 128.6950377143349 37.9278324113098, 128.6950377143349 37.877832411309804, 128.7450377143349 37.877832411309804))",0,0,0,0,0,2.599316493,2.098072471,0,9.978953555,56.46365833,2,0,0
grid_1043,"POLYGON ((128.7450377143349 37.9278324113098, 128.7450377143349 37.9778324113098, 128.6950377143349 37.9778324113098, 128.6950377143349 37.9278324113098, 128.7450377143349 37.9278324113098))",0,0,0,0,0,4.487127,0.207321,0,17.22638703,5.579455556,2,0,1
grid_1044,"POLYGON ((128.7450377143349 37.9778324113098, 128.7450377143349 38.027832411309795, 128.6950377143349 38.027832411309795, 128.6950377143349 37.9778324113098, 128.7450377143349 37.9778324113098))",1,0,1,1,1574.916814,4.487127,0.207321,0,17.22638703,5.579455556,2,2,1
grid_1045,"POLYGON ((128.7450377143349 38.027832411309795, 128.7450377143349 38.07783241130979, 128.6950377143349 38.07783241130979, 128.6950377143349 38.027832411309795, 128.7450377143349 38.027832411309795))",1,0,1,0,3578.659599,4.487127,0.207321,0,17.22638703,5.579455556,0,1,0
grid_1057,"POLYGON ((128.7950377143349 37.02783241130985, 128.7950377143349 37.07783241130985, 128.7450377143349 37.07783241130985, 128.7450377143349 37.02783241130985, 128.7950377143349 37.02783241130985))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,1,0
grid_1058,"POLYGON ((128.7950377143349 37.07783241130985, 128.7950377143349 37.127832411309846, 128.7450377143349 37.127832411309846, 128.7450377143349 37.07783241130985, 128.7950377143349 37.07783241130985))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,1,1,0
grid_1059,"POLYGON ((128.7950377143349 37.127832411309846, 128.7950377143349 37.17783241130984, 128.7450377143349 37.17783241130984, 128.7450377143349 37.127832411309846, 128.7950377143349 37.127832411309846))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,1,1,0
grid_1060,"POLYGON ((128.7950377143349 37.17783241130984, 128.7950377143349 37.22783241130984, 128.7450377143349 37.22783241130984, 128.7450377143349 37.17783241130984, 128.7950377143349 37.17783241130984))",0,0,0,0,0,11.8462338,18.31287024,0,45.47850068,492.8388616,2,1,0
grid_1061,"POLYGON ((128.7950377143349 37.22783241130984, 128.7950377143349 37.27783241130984, 128.7450377143349 37.27783241130984, 128.7450377143349 37.22783241130984, 128.7950377143349 37.22783241130984))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,2,0
grid_1062,"POLYGON ((128.7950377143349 37.27783241130984, 128.7950377143349 37.327832411309835, 128.7450377143349 37.327832411309835, 128.7450377143349 37.27783241130984, 128.7950377143349 37.27783241130984))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,1,0
grid_1063,"POLYGON ((128.7950377143349 37.327832411309835, 128.7950377143349 37.37783241130983, 128.7450377143349 37.37783241130983, 128.7450377143349 37.327832411309835, 128.7950377143349 37.327832411309835))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,0,2,0
grid_1064,"POLYGON ((128.7950377143349 37.37783241130983, 128.7950377143349 37.42783241130983, 128.7450377143349 37.42783241130983, 128.7450377143349 37.37783241130983, 128.7950377143349 37.37783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,0,0
grid_1065,"POLYGON ((128.7950377143349 37.42783241130983, 128.7950377143349 37.47783241130983, 128.7450377143349 37.47783241130983, 128.7450377143349 37.42783241130983, 128.7950377143349 37.42783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,1,0
grid_1066,"POLYGON ((128.7950377143349 37.47783241130983, 128.7950377143349 37.527832411309824, 128.7450377143349 37.527832411309824, 128.7450377143349 37.47783241130983, 128.7950377143349 37.47783241130983))",0,0,0,2,0,16.854852,22.14327,0,64.70692805,595.923186,1,1,0
grid_1067,"POLYGON ((128.7950377143349 37.527832411309824, 128.7950377143349 37.57783241130982, 128.7450377143349 37.57783241130982, 128.7450377143349 37.527832411309824, 128.7950377143349 37.527832411309824))",0,0,0,0,0,5.172491309,9.576849593,0,19.85754743,257.7336916,2,0,0
grid_1068,"POLYGON ((128.7950377143349 37.57783241130982, 128.7950377143349 37.62783241130982, 128.7450377143349 37.62783241130982, 128.7450377143349 37.57783241130982, 128.7950377143349 37.57783241130982))",0,0,0,1,0,0.331454,4.369468,0,1.272474545,117.5918142,2,2,0
grid_1069,"POLYGON ((128.7950377143349 37.62783241130982, 128.7950377143349 37.677832411309815, 128.7450377143349 37.677832411309815, 128.7450377143349 37.62783241130982, 128.7950377143349 37.62783241130982))",0,0,0,0,0,0.478172631,4.36325674,0,1.835737391,117.4246558,2,1,1
grid_1070,"POLYGON ((128.7950377143349 37.677832411309815, 128.7950377143349 37.72783241130981, 128.7450377143349 37.72783241130981, 128.7450377143349 37.677832411309815, 128.7950377143349 37.677832411309815))",0,0,0,0,0,0.7336852359,4.352439741,0,2.816667733,117.133547,2,1,1
grid_1071,"POLYGON ((128.7950377143349 37.72783241130981, 128.7950377143349 37.77783241130981, 128.7450377143349 37.77783241130981, 128.7450377143349 37.72783241130981, 128.7950377143349 37.72783241130981))",0,0,0,3,0,0.331454,4.369468,0,1.272474545,117.5918142,1,0,1
grid_1072,"POLYGON ((128.7950377143349 37.77783241130981, 128.7950377143349 37.82783241130981, 128.7450377143349 37.82783241130981, 128.7450377143349 37.77783241130981, 128.7950377143349 37.77783241130981))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,2,0,0
grid_1073,"POLYGON ((128.7950377143349 37.82783241130981, 128.7950377143349 37.877832411309804, 128.7450377143349 37.877832411309804, 128.7450377143349 37.82783241130981, 128.7950377143349 37.82783241130981))",3,0,3,0,13474.92546,0.331454,4.369468,0,1.272474545,117.5918142,2,2,0
grid_1074,"POLYGON ((128.7950377143349 37.877832411309804, 128.7950377143349 37.9278324113098, 128.7450377143349 37.9278324113098, 128.7450377143349 37.877832411309804, 128.7950377143349 37.877832411309804))",0,0,0,0,0,1.692781391,3.006019837,0,6.498703382,80.89848149,2,0,1
grid_1075,"POLYGON ((128.7950377143349 37.9278324113098, 128.7950377143349 37.9778324113098, 128.7450377143349 37.9778324113098, 128.7450377143349 37.9278324113098, 128.7950377143349 37.9278324113098))",0,0,0,0,0,4.487127,0.207321,0,17.22638703,5.579455556,1,1,1
grid_1076,"POLYGON ((128.7950377143349 37.9778324113098, 128.7950377143349 38.027832411309795, 128.7450377143349 38.027832411309795, 128.7450377143349 37.9778324113098, 128.7950377143349 37.9778324113098))",0,0,0,0,0,4.487127,0.207321,0,17.22638703,5.579455556,0,1,0
grid_1089,"POLYGON ((128.84503771433492 37.02783241130985, 128.84503771433492 37.07783241130985, 128.7950377143349 37.07783241130985, 128.7950377143349 37.02783241130985, 128.84503771433492 37.02783241130985))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,0,0,0
grid_1090,"POLYGON ((128.84503771433492 37.07783241130985, 128.84503771433492 37.127832411309846, 128.7950377143349 37.127832411309846, 128.7950377143349 37.07783241130985, 128.84503771433492 37.07783241130985))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,1,1,0
grid_1091,"POLYGON ((128.84503771433492 37.127832411309846, 128.84503771433492 37.17783241130984, 128.7950377143349 37.17783241130984, 128.7950377143349 37.127832411309846, 128.84503771433492 37.127832411309846))",1,0,1,0,4253.413557,7.778227377,15.20181442,0,29.86114617,409.113635,2,1,0
grid_1092,"POLYGON ((128.84503771433492 37.17783241130984, 128.84503771433492 37.22783241130984, 128.7950377143349 37.22783241130984, 128.7950377143349 37.17783241130984, 128.84503771433492 37.17783241130984))",1,1,0,0,13452.36548,15.77678294,21.31880399,0,60.56814728,573.7350261,2,2,0
grid_1093,"POLYGON ((128.84503771433492 37.22783241130984, 128.84503771433492 37.27783241130984, 128.7950377143349 37.27783241130984, 128.7950377143349 37.22783241130984, 128.84503771433492 37.22783241130984))",1,1,0,0,12832.34027,16.854852,22.14327,0,64.70692805,595.923186,2,2,0
grid_1094,"POLYGON ((128.84503771433492 37.27783241130984, 128.84503771433492 37.327832411309835, 128.7950377143349 37.327832411309835, 128.7950377143349 37.27783241130984, 128.84503771433492 37.27783241130984))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,2,0
grid_1095,"POLYGON ((128.84503771433492 37.327832411309835, 128.84503771433492 37.37783241130983, 128.7950377143349 37.37783241130983, 128.7950377143349 37.327832411309835, 128.84503771433492 37.327832411309835))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,1,1,0
grid_1096,"POLYGON ((128.84503771433492 37.37783241130983, 128.84503771433492 37.42783241130983, 128.7950377143349 37.42783241130983, 128.7950377143349 37.37783241130983, 128.84503771433492 37.37783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,1,0,0
grid_1097,"POLYGON ((128.84503771433492 37.42783241130983, 128.84503771433492 37.47783241130983, 128.7950377143349 37.47783241130983, 128.7950377143349 37.42783241130983, 128.84503771433492 37.42783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,0,0
grid_1098,"POLYGON ((128.84503771433492 37.47783241130983, 128.84503771433492 37.527832411309824, 128.7950377143349 37.527832411309824, 128.7950377143349 37.47783241130983, 128.84503771433492 37.47783241130983))",0,0,0,0,0,11.54540918,16.43203643,0,44.32361443,442.2215644,2,2,0
grid_1099,"POLYGON ((128.84503771433492 37.527832411309824, 128.84503771433492 37.57783241130982, 128.7950377143349 37.57783241130982, 128.7950377143349 37.527832411309824, 128.84503771433492 37.527832411309824))",1,1,0,0,5291.891303,0.3544543289,4.394208873,0,1.360774379,118.2576445,1,1,0
grid_1100,"POLYGON ((128.84503771433492 37.57783241130982, 128.84503771433492 37.62783241130982, 128.7950377143349 37.62783241130982, 128.7950377143349 37.57783241130982, 128.84503771433492 37.57783241130982))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,1,1,0
grid_1101,"POLYGON ((128.84503771433492 37.62783241130982, 128.84503771433492 37.677832411309815, 128.7950377143349 37.677832411309815, 128.7950377143349 37.62783241130982, 128.84503771433492 37.62783241130982))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,2,2,0
grid_1102,"POLYGON ((128.84503771433492 37.677832411309815, 128.84503771433492 37.72783241130981, 128.7950377143349 37.72783241130981, 128.7950377143349 37.677832411309815, 128.84503771433492 37.677832411309815))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,2,3,0
grid_1103,"POLYGON ((128.84503771433492 37.72783241130981, 128.84503771433492 37.77783241130981, 128.7950377143349 37.77783241130981, 128.7950377143349 37.72783241130981, 128.84503771433492 37.72783241130981))",1,1,0,0,1657.04715,0.331454,4.369468,0,1.272474545,117.5918142,2,1,2
grid_1104,"POLYGON ((128.84503771433492 37.77783241130981, 128.84503771433492 37.82783241130981, 128.7950377143349 37.82783241130981, 128.7950377143349 37.77783241130981, 128.84503771433492 37.77783241130981))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,2,1,1
grid_1105,"POLYGON ((128.84503771433492 37.82783241130981, 128.84503771433492 37.877832411309804, 128.7950377143349 37.877832411309804, 128.7950377143349 37.82783241130981, 128.84503771433492 37.82783241130981))",1,0,1,0,14425.54157,0.331454,4.369468,0,1.272474545,117.5918142,3,3,1
grid_1106,"POLYGON ((128.84503771433492 37.877832411309804, 128.84503771433492 37.9278324113098, 128.7950377143349 37.9278324113098, 128.7950377143349 37.877832411309804, 128.84503771433492 37.877832411309804))",1,0,1,0,15999.39259,0.7346716812,3.965622158,0,2.820454764,106.723451,3,1,1
grid_1107,"POLYGON ((128.84503771433492 37.9278324113098, 128.84503771433492 37.9778324113098, 128.7950377143349 37.9778324113098, 128.7950377143349 37.9278324113098, 128.84503771433492 37.9278324113098))",0,0,0,0,0,4.487127,0.207321,0,17.22638703,5.579455556,0,0,0
grid_1121,"POLYGON ((128.89503771433493 37.02783241130985, 128.89503771433493 37.07783241130985, 128.84503771433492 37.07783241130985, 128.84503771433492 37.02783241130985, 128.89503771433493 37.02783241130985))",0,0,0,0,0,6.186658929,12.63902928,0,23.75100619,340.1435559,0,0,0
grid_1122,"POLYGON ((128.89503771433493 37.07783241130985, 128.89503771433493 37.127832411309846, 128.84503771433492 37.127832411309846, 128.84503771433492 37.07783241130985, 128.89503771433493 37.07783241130985))",0,0,0,1,0,5.522097481,11.33303246,0,21.1997094,304.9963629,1,1,0
grid_1123,"POLYGON ((128.89503771433493 37.127832411309846, 128.89503771433493 37.17783241130984, 128.84503771433492 37.17783241130984, 128.84503771433492 37.127832411309846, 128.89503771433493 37.127832411309846))",0,0,0,0,0,9.12783921,15.83960725,0,35.04239818,426.2780165,2,1,0
grid_1124,"POLYGON ((128.89503771433493 37.17783241130984, 128.89503771433493 37.22783241130984, 128.84503771433492 37.22783241130984, 128.84503771433492 37.17783241130984, 128.89503771433493 37.17783241130984))",2,1,1,0,7701.901702,16.854852,22.14327,0,64.70692805,595.923186,3,2,0
grid_1125,"POLYGON ((128.89503771433493 37.22783241130984, 128.89503771433493 37.27783241130984, 128.84503771433492 37.27783241130984, 128.84503771433492 37.22783241130984, 128.89503771433493 37.22783241130984))",0,0,0,0,0,15.28241103,20.10190455,0,58.67021979,540.9856359,2,1,0
grid_1126,"POLYGON ((128.89503771433493 37.27783241130984, 128.89503771433493 37.327832411309835, 128.84503771433492 37.327832411309835, 128.84503771433492 37.27783241130984, 128.89503771433493 37.27783241130984))",0,0,0,0,0,7.771520527,10.35115859,0,29.83539811,278.5720179,1,2,0
grid_1127,"POLYGON ((128.89503771433493 37.327832411309835, 128.89503771433493 37.37783241130983, 128.84503771433492 37.37783241130983, 128.84503771433492 37.327832411309835, 128.89503771433493 37.327832411309835))",0,0,0,0,0,3.52780549,4.841906766,0,13.54348623,130.306161,2,2,0
grid_1128,"POLYGON ((128.89503771433493 37.37783241130983, 128.89503771433493 37.42783241130983, 128.84503771433492 37.42783241130983, 128.84503771433492 37.37783241130983, 128.89503771433493 37.37783241130983))",0,0,0,0,0,11.65648398,15.39467396,0,44.75003818,414.3039016,2,2,0
grid_1129,"POLYGON ((128.89503771433493 37.42783241130983, 128.89503771433493 37.47783241130983, 128.84503771433492 37.47783241130983, 128.84503771433492 37.42783241130983, 128.89503771433493 37.42783241130983))",0,0,0,0,0,16.854852,22.14327,0,64.70692805,595.923186,2,1,0
grid_1130,"POLYGON ((128.89503771433493 37.47783241130983, 128.89503771433493 37.527832411309824, 128.84503771433492 37.527832411309824, 128.84503771433492 37.47783241130983, 128.89503771433493 37.47783241130983))",0,0,0,0,0,16.3372576,21.58650678,0,62.71984781,580.939486,2,2,0
grid_1131,"POLYGON ((128.89503771433493 37.527832411309824, 128.89503771433493 37.57783241130982, 128.84503771433492 37.57783241130982, 128.84503771433492 37.527832411309824, 128.89503771433493 37.527832411309824))",0,0,0,1,0,11.9637432,16.88202776,0,45.92962728,454.3318024,1,1,0
grid_1132,"POLYGON ((128.89503771433493 37.57783241130982, 128.89503771433493 37.62783241130982, 128.84503771433492 37.62783241130982, 128.84503771433492 37.57783241130982, 128.89503771433493 37.57783241130982))",0,0,0,0,0,2.331148957,6.520489371,0,8.949440068,175.4804417,1,1,0
grid_1133,"POLYGON ((128.89503771433493 37.62783241130982, 128.89503771433493 37.677832411309815, 128.84503771433492 37.677832411309815, 128.84503771433492 37.62783241130982, 128.89503771433493 37.62783241130982))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,2,1,0
grid_1134,"POLYGON ((128.89503771433493 37.677832411309815, 128.89503771433493 37.72783241130981, 128.84503771433492 37.72783241130981, 128.84503771433492 37.677832411309815, 128.89503771433493 37.677832411309815))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,4,0,1
grid_1135,"POLYGON ((128.89503771433493 37.72783241130981, 128.89503771433493 37.77783241130981, 128.84503771433492 37.77783241130981, 128.84503771433492 37.72783241130981, 128.89503771433493 37.72783241130981))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,4,2,0
grid_1136,"POLYGON ((128.89503771433493 37.77783241130981, 128.89503771433493 37.82783241130981, 128.84503771433492 37.82783241130981, 128.84503771433492 37.77783241130981, 128.89503771433493 37.77783241130981))",1,1,0,0,7863.299781,0.331454,4.369468,0,1.272474545,117.5918142,4,1,0
grid_1137,"POLYGON ((128.89503771433493 37.82783241130981, 128.89503771433493 37.877832411309804, 128.84503771433492 37.877832411309804, 128.84503771433492 37.82783241130981, 128.89503771433493 37.82783241130981))",0,0,0,0,0,0.331454,4.369468,0,1.272474545,117.5918142,2,1,0
grid_1153,"POLYGON ((128.94503771433494 37.02783241130985, 128.94503771433494 37.07783241130985, 128.89503771433493 37.07783241130985, 128.89503771433493 37.02783241130985, 128.94503771433494 37.02783241130985))",0,0,0,0,0,2.828097506,6.038781029,0,10.85725949,162.5166306,0,0,0
grid_1154,"POLYGON ((128.94503771433494 37.07783241130985, 128.94503771433494 37.127832411309846, 128.89503771433493 37.127832411309846, 128.89503771433493 37.07783241130985, 128.94503771433494 37.07783241130985))",0,0,0,0,0,0.374637,1.217238,0,1.438257032,32.75850166,2,2,0
grid_1155,"POLYGON ((128.94503771433494 37.127832411309846, 128.94503771433494 37.17783241130984, 128.89503771433493 37.17783241130984, 128.89503771433493 37.127832411309846, 128.94503771433494 37.127832411309846))",0,0,0,0,0,4.269288369,6.193052061,0,16.39008965,166.668397,1,1,0
